County;Municipality;Site_ID;Site_name;Site_type;Collected;Lab_ID;BP;SD;From;To;%;?C13;Context;Material;Material_type;Reference
Vestland;Vaksdal;10219;Skipshelleren;Rockshelter;1930-1931;Layer_4;4400;90;-3345;-2893;95.4;N/A;Lag_4;Bone;bone;Olsen_1992
Vestland;Vaksdal;10219;Skipshelleren;Rockshelter;1930-1931;Tua-6755;4255;40;-3007;-2694;95.4;N/A;Lag_4;Bone;Cervus_elaphus;Rosvold_et_al._2013
Vestland;Vaksdal;10219;Skipshelleren;Rockshelter;1930-1931;Layer_4-5;4170;90;-2921;-2488;95.4;N/A;Lag_4-5;Bone;bone;Olsen_1992
Vestland;Vaksdal;10219;Skipshelleren;Rockshelter;1930-1931;T-2158;4020;120;-2886;-2209;95.4;N/A;Lag_5-6;Bone;Ovis_aries?;"Olsen_1992;_Hjelle_et_al._2006"
Vestland;Vaksdal;10219;Skipshelleren;Rockshelter;1930-1931;Layer_4;4000;90;-2871;-2235;95.4;N/A;Lag_4;Bone;bone;Olsen_1992
Vestland;Vaksdal;10219;Skipshelleren;Rockshelter;1930-1931;Tua-3747;3635;65;-2200;-1781;95.4;N/A;Lag_4;Bone;Bos_taurus;Hufthammer_et_al._2006
Vestland;Vaksdal;10219;Skipshelleren;Rockshelter;1930-1931;Tua-3748;3595;50;-2131;-1775;95.4;N/A;unknown;Bone;Capra_aegagrus_hircus;Hufthammer_et_al._2006
Vestland;Vaksdal;10219;Skipshelleren;Rockshelter;1930-1931;Layer_3;3460;90;-2021;-1534;95.4;N/A;Lag_3;Bone;bone;Olsen_1992
Vestland;oeygarden;10221;Budalen_17;Stone_Age;1990-1992;Ua-2457;3920;80;-2622;-2145;95.4;N/A;Stolpehull_30;Charcoal;betula;Naeroey_1994
Vestland;oeygarden;10221;Budalen_17;Stone_Age;1990-1992;Ua-2456;3700;80;-2346;-1883;95.4;N/A;Stolpehull_13;Coprolite;Ovis_aries;Naeroey_1994
Vestland;oeygarden;10221;Budalen_17;Stone_Age;1990-1992;B-44290;3650;90;-2287;-1771;95.4;N/A;Moedding;Charcoal;betula;Naeroey_1994
Vestland;oeygarden;10222;Hidlaren_18;Stone_Age;1990-1992;Ua-2460;4190;60;-2904;-2588;95.4;N/A;Lag;Charcoal;betula;Naeroey_1994
Vestland;oeygarden;10223;Hidlaren_43;Stone_Age;1990-1992;Ua-2461;4180;70;-2907;-2577;95.4;N/A;Lag;Charcoal;betula;Naeroey_1994
Vestland;oeygarden;10223;Hidlaren_43;Stone_Age;1990-1992;Ua-3060;3960;60;-2828;-2235;95.4;N/A;Lag;Charcoal;betula/juniperus;Naeroey_1994
Vestland;oeygarden;10224;Revarvika_5;Stone_Age;1990-1992;Ua-2452;4850;90;-3911;-3375;95.4;N/A;Lag;Charcoal;Unknown;Naeroey_1994
Vestland;oeygarden;10224;Revarvika_5;Stone_Age;1990-1992;Ua-2453;4840;80;-3793;-3377;95.4;N/A;Lag;Charcoal;Unknown;Naeroey_1994
Vestland;oeygarden;10225;Sture_2;Stone_Age;1990-1992;T-6973;5660;100;-4721;-4335;95.4;N/A;unknown;Phase_D;Unknown;Naeroey_1994
Vestland;oeygarden;10225;Sture_2;Stone_Age;1990-1992;T-6974;5550;140;-4703;-4053;95.4;N/A;unknown;Phase_D;Unknown;Naeroey_1994
Vestland;oeygarden;10225;Sture_2;Stone_Age;1990-1992;T-6571;5360;120;-4449;-3961;95.4;N/A;unknown;Phase_D;Unknown;Naeroey_1994
Vestland;oeygarden;10225;Sture_2;Stone_Age;1990-1992;T-6568;5280;120;-4351;-3803;95.4;N/A;unknown;Phase_C;Unknown;Naeroey_1994
Vestland;oeygarden;10225;Sture_2;Stone_Age;1990-1992;T-6570;5190;120;-4322;-3714;95.3;N/A;unknown;Phase_D;Unknown;Naeroey_1994
Vestland;oeygarden;10225;Sture_2;Stone_Age;1990-1992;T-6567;5060;100;-4047;-3647;95.4;N/A;unknown;Phase_C;Unknown;Naeroey_1994
Vestland;oeygarden;10225;Sture_2;Stone_Age;1990-1992;Beta-4006;4250;100;-3311;-2498;95.3;N/A;Lag;unknown;Unknown;"Naeroey_1987;_1993"
Vestland;oeygarden;10225;Sture_2;Stone_Age;1990-1992;Beta-4007;3650;50;-2192;-1894;95.4;N/A;Lag;unknown;Unknown;"Naeroey_1987;_1993"
Vestland;oeygarden;10225;Sture_2;Stone_Age;1990-1992;Beta-4008;3640;70;-2205;-1776;95.4;N/A;Stolpehull;unknown;Unknown;"Naeroey_1987;_1993"
Vestland;oeygarden;10225;Sture_2;Stone_Age;1990-1992;Beta-4009;3600;110;-2287;-1683;95.4;N/A;Byggkorn;unknown;Unknown;"Naeroey_1987;_1993"
Vestland;oeygarden;10225;Sture_2;Stone_Age;1990-1992;Beta-4010;3360;110;-1932;-1422;95.4;N/A;Stolpehull;unknown;Unknown;"Naeroey_1987;_1993"
Vestland;oeygarden;10226;Svelgen_1;Stone_Age;1983;T-5541;4490;170;-3640;-2705;95.4;N/A;unknown;unknown;Unknown;Naeroey_1994
Vestland;oeygarden;10226;Svelgen_1;Stone_Age;1983;T-5538;4470;90;-3370;-2910;95.4;N/A;unknown;unknown;Unknown;Naeroey_1994
Vestland;oeygarden;10227;Torsteinsvik;Stone_Age;1984;T-6113;5040;80;-3974;-3661;95.4;N/A;Lag_4;unknown;Unknown;"Bjerck_1984;_Naeroey_1993"
Vestland;oeygarden;10227;Torsteinsvik;Stone_Age;1984;Beta-4011;4330;110;-3348;-2666;95.4;N/A;unknown;unknown;Unknown;"Bjerck_1984;_Naeroey_1993"
Vestland;oeygarden;10227;Torsteinsvik;Stone_Age;1984;Beta-4012;4060;90;-2885;-2349;95.4;N/A;Lag_1;unknown;Unknown;"Bjerck_1984;_Naeroey_1993"
Vestland;aardal;10470;Skrivarhelleren;Rockshelter;1984,_2013;Beta-3973;3610;50;-2136;-1782;95.5;N/A;Lag_VI/VII/7;Charcoal;pinus;Prescott_1991
Vestland;aardal;10470;Skrivarhelleren;Rockshelter;1984,_2013;Beta-3972;3550;110;-2201;-1622;95.4;N/A;Lag_VI/7;Charcoal;pinus;Prescott_1991
Vestland;aardal;10470;Skrivarhelleren;Rockshelter;1984,_2013;Beta-3971;3520;80;-2116;-1641;95.4;N/A;Lag_V/5;Charcoal;surbus;Prescott_1991
Vestland;aardal;10470;Skrivarhelleren;Rockshelter;1984,_2013;Beta-3974;3420;130;-2120;-1431;95.4;N/A;Lag_VIII/8;Charcoal;pinus;Prescott_1991
Vestland;aardal;10470;Skrivarhelleren;Rockshelter;1984,_2013;Beta-3975;3320;90;-1876;-1421;95.3;N/A;Lag_VIII/8;Charcoal;pinus;Prescott_1991
Viken;Askim;10599;Rom_soendre;Settlement;2007;Beta-241091;3570;40;-2029;-1774;95.4;N/A;Nedgravning_S7;Charcoal;Unknown;Demuth_2007
Viken;Baerum;10001;Doenski;Stone_Age;2007;T-19326;4850;95;-3931;-3374;95.4;N/A;Grop_S-75;Charcoal;Unknown;Demuth_og_Simonsen_2010
Viken;Baerum;10002;Voeien_1;Settlement;2010;Tua-7761;5025;40;-3945;-3711;95.4;N/A;Pit_S3183;Charcoal;corylus_nutshell;Berg-Hansen_2013
Viken;Baerum;10002;Voeien_1;Settlement;2010;Tua-7765;4905;40;-3768;-3639;95.4;N/A;Posthole_S3220;Charcoal;betula;Berg-Hansen_2013
Viken;Baerum;10002;Voeien_1;Settlement;2010;Beta-?;4850;40;-3709;-3527;95.4;N/A;Posthole_S3220_(from_survey);Charcoal;unknown;Berg-Hansen_2013
Viken;Baerum;10002;Voeien_1;Settlement;2010;Tua-7762;4710;40;-3633;-3372;95.4;N/A;Hearth_S3297;Charcoal;corylus_nutshell;Berg-Hansen_2013
Viken;Baerum;10002;Voeien_1;Settlement;2010;Tua-7761;4570;40;-3496;-3103;95.4;N/A;Pit_S3258;Charcoal;betula;Berg-Hansen_2013
Viken;Baerum;10002;Voeien_1;Settlement;2010;Tua-7760;4535;45;-3370;-3093;95.4;N/A;Pit_S3189;Charcoal;Unknown;Berg-Hansen_2013
Viken;Baerum;10002;Voeien_1;Settlement;2010;Tua-7965;4475;40;-3346;-3025;95.4;N/A;Pit_S3189_under_plowing_layer;Charcoal;Unknown;Berg-Hansen_2013
Viken;Baerum;10002;Voeien_1;Settlement;2010;Beta-?;4350;40;-3090;-2894;95.4;N/A;Plowing_layer_bottom_near_S3079;Charcoal;Unknown;Berg-Hansen_2013
Viken;Baerum;10002;Voeien_1;Settlement;2010;Tua-7964;4175;40;-2888;-2631;95.4;N/A;Posthole_S3079;Charcoal;Unknown;Berg-Hansen_2013
Viken;Baerum;10002;Voeien_1;Settlement;2010;Tua-7768;4020;40;-2833;-2465;95.4;N/A;Posthole_S3302;Charcoal;betula;Berg-Hansen_2013
Viken;Baerum;10002;Voeien_1;Settlement;2010;Tua-8067;3870;40;-2467;-2208;95.4;N/A;Plowing_layer_S3006;Charcoal;betula;Berg-Hansen_2013
Viken;Baerum;10002;Voeien_1;Settlement;2010;Tua-7891;3645;40;-2137;-1915;95.4;N/A;Pit_with_plowing_soil_S3106;Charcoal;betula;Berg-Hansen_2013
Viken;Baerum;10002;Voeien_1;Settlement;2010;Tua-8072;3455;30;-1879;-1691;95.4;N/A;Pit_S3394;Charred_cereal_grain;hordeum_vulgare;Berg-Hansen_2013
Viken;Baerum;10002;Voeien_1;Settlement;2010;Tua-8070;3455;35;-1883;-1687;95.4;N/A;Pit_S3267;Charred_cereal_grain;hordeum_vulgare;Berg-Hansen_2013
Viken;Baerum;10002;Voeien_1;Settlement;2010;Tua-8071;3450;30;-1880;-1688;95.4;N/A;Pit_S3266;Charred_cereal_grain;hordeum_vulgare;Berg-Hansen_2013
Viken;Baerum;10002;Voeien_1;Settlement;2010;Tua-7763;3345;50;-1746;-1508;95.4;N/A;Pit_S3267;Charcoal;corylus_nutshell;Berg-Hansen_2013
Viken;Baerum;10002;Voeien_1;Settlement;2010;Tua-7766;3290;40;-1664;-1459;95.4;N/A;Ditch_S3082;Charcoal;betula;Berg-Hansen_2013
Viken;Baerum;10002;Voeien_1;Settlement;2010;Tua-8066;3015;30;-1387;-1131;95.4;N/A;Plowing_layer_S3006;Charcoal;betula;Berg-Hansen_2013
Viken;Eidsberg;10600;Eidsberg;Stone_Age;2015;Ua-55058;8321;34;-7506;-7206;95.4;N/A;Pit_house_3;Bone;mammalia;Mjaerum_2018
Viken;Eidsberg;10600;Eidsberg;Stone_Age;2015;Ua-55057;8319;35;-7505;-7201;95.4;N/A;Pit_house_3;Bone;mammalia;Mjaerum_2018
Viken;Eidsberg;10600;Eidsberg;Stone_Age;2015;Ua-55055;8306;34;-7488;-7194;95.4;N/A;Pit_house_2;Bone;mammalia;Mjaerum_2018
Viken;Eidsberg;10600;Eidsberg;Stone_Age;2015;Ua-55053;8303;39;-7487;-7191;95.4;N/A;Pit_house_1;Bone;mammalia;Mjaerum_2018
Viken;Eidsberg;10600;Eidsberg;Stone_Age;2015;Ua-55056;8283;38;-7468;-7187;95.4;N/A;Pit_house_2;Bone;mammalia;Mjaerum_2018
Viken;Eidsberg;10600;Eidsberg;Stone_Age;2015;Ua-55121;8202;44;-7339;-7075;95.4;N/A;Pit_house_2;Charcoal;corylus_nutshell;Mjaerum_2018
Viken;Eidsberg;10600;Eidsberg;Stone_Age;2015;Ua-55123;8181;44;-7319;-7069;95.4;N/A;Pit_house_3;Charcoal;corylus_nutshell;Mjaerum_2018
Viken;Eidsberg;10600;Eidsberg;Stone_Age;2015;Ua-55120;8179;44;-7317;-7068;95.4;N/A;Pit_house_1;Charcoal;corylus_nutshell;Mjaerum_2018
Viken;Eidsberg;10600;Eidsberg;Stone_Age;2015;Ua-55124;8140;44;-7302;-7050;95.4;N/A;Pit_house_3;Charcoal;corylus_nutshell;Mjaerum_2018
Viken;Eidsberg;10600;Eidsberg;Stone_Age;2015;Ua-55052;8001;33;-7058;-6779;95.4;N/A;Pit_house_1;Bone;mammalia;Mjaerum_2018
Viken;Eidsberg;10600;Eidsberg;Stone_Age;2015;Ua-55122;7980;43;-7051;-6701;95.4;N/A;Pit_house_2;Charcoal;corylus_nutshell;Mjaerum_2018
Viken;Eidsberg;10600;Eidsberg;Stone_Age;2015;Ua-55119;7893;37;-7024;-6644;95.4;N/A;Pit_house_1;Charcoal;corylus_nutshell;Mjaerum_2018
Viken;Eidsberg;10600;Eidsberg;Stone_Age;2015;Ua-55054;7379;34;-6377;-6104;95.4;N/A;Pit_house_2;Bone;mammalia;Mjaerum_2018
Viken;Eidsvold;10003;Andelva;Stone Age;2012;Tra-495;7520;40;-6457;-6258;95.4;-27.1;Layer 3 98x45y NV;Charcoal;corylus nutshell;Melvold 2012
Viken;Eidsvold;10003;Andelva;Stone Age;2012;Tra-499;5970;60;-4999;-4719;95.4;-21.7;Beach Layer 1-2 88x57y;Bone;Unknown;Melvold 2012
Viken;Eidsvold;10003;Andelva;Stone Age;2012;Tra-498;5845;30;-4791;-4615;95.4;-22.7;Beach Layer 1 89x57y SV;Bone;Unknown;Melvold 2012
Viken;Eidsvold;10003;Andelva;Stone Age;2012;Tua-8221;5030;30;-3945;-3714;95.4;-26.9;Central Area Layer 3 100x43y SV;Bone;Unknown;Melvold 2012
Viken;Eidsvold;10003;Andelva;Stone Age;2012;Tra-493;4685;30;-3626;-3370;95.4;-22.1;Central Area Layer 4 101x46y NV;Bone;Unknown;Melvold 2012
Viken;Eidsvold;10003;Andelva;Stone Age;2012;Tra-496;4665;30;-3521;-3366;95.4;-26.4;Terrace Layer 3 109x64y NV;Bone;Unknown;Melvold 2012
Viken;Eidsvold;10003;Andelva;Stone Age;2012;Tua-8220;4655;35;-3619;-3361;95.4;-25.1;Terrace Layer 2 108x65y SV;Bone;Unknown;Melvold 2012
Viken;Fet;10004;Leikvin_R90231;Settlement;2004;unknown;4210;40;-2905;-2668;95.4;N/A;Stolpehull_F1;Charcoal;Charcoal;Skogstrand_2004
Viken;Fredrikstad;10601;Hunn;Settlement;2006;T-15101;3970;50;-2619;-2300;95.5;N/A;Lag_AL89;Charcoal;pinus;Melheim_et_al_2016
Viken;Fredrikstad;10601;Hunn;Settlement;2006;UBA-24416;3730;27;-2203;-2036;95.4;N/A;Stolpehull_NK7;Charcoal;pinus;Melheim_et_al_2016
Viken;Fredrikstad;10602;Kolberg_soendre;Settlement;2012;Ua-46186;3685;41;-2198;-1952;95.4;N/A;Grop_S148;Charcoal;Unknown;Sharpe_2014
Viken;Fredrikstad;10602;Kolberg_soendre;Settlement;2012;Ua-46195;3526;31;-1938;-1757;95.4;N/A;Stolpehull_S118;Charcoal;Unknown;Sharpe_2014
Viken;Fredrikstad;10603;Molteberg_Nordre_Lok_23;Settlement;2004;Tua-4999;3605;55;-2137;-1777;95.5;N/A;Stolpehull_S-2604;Charred_cereal_grain;Cerealia;Vikshaaland_og_Sandvik_2007
Viken;Fredrikstad;10604;Rostad_soendre;Settlement;2013;Ua-47180;3457;33;-1881;-1691;95.4;N/A;Fossilt_dyrkningslag;Charcoal;betula;Gaut_2013
Viken;Fredrikstad;10608;Veum_soendre;Settlement;2008;Tua-7945;4740;45;-3638;-3376;95.4;N/A;Lag/kulturlag;Charcoal;Unknown;Dahl_og_Skogsfjord_2010
Viken;Frogn;10005;Haslum;Stone_Age;2010;Tra-1574;4915;25;-3761;-3645;95.4;N/A;Ildsted_S12;Bone;Unknown;Schaller_aahrberg_2011
Viken;Frogn;10005;Haslum;Stone_Age;2010;Tra-2046;3020;45;-1402;-1127;95.4;N/A;Beingrop_S2;Charcoal;fraxinus;Schaller_aahrberg_2011
Viken;Frogn;10006;Havsjoedalen;Stone_Age;2013;Ua-48227;5349;38;-4322;-4053;95.4;N/A;Hearth_S4;Charcoal;betula;Bjoerkli_2015
Viken;Frogn;10007;Holtebraaten-Tusse;Stone_Age;2015;Ua-55342;4446;27;-3332;-2945;95.4;N/A;Ildsted_7680;Charcoal;corylus_nutshell;Mjaerum_2017
Viken;Frogn;10007;Holtebraaten-Tusse;Stone_Age;2015;Ua-55336;4434;28;-3328;-2929;95.4;N/A;Groeft_5917;Charcoal;corylus_nutshell;Mjaerum_2017
Viken;Frogn;10007;Holtebraaten-Tusse;Stone_Age;2015;Beta-245504;3820;40;-2457;-2142;95.5;N/A;Lag;unknown;Unknown;Andersson_2008
Viken;Frogn;10008;Krogsrud;Stone_Age;2014;Ua-49613;5764;42;-4714;-4505;95.4;N/A;Hearth_S2;Charcoal;pinus;Viken_2015
Viken;Frogn;10008;Krogsrud;Stone_Age;2014;Ua-49612;5763;42;-4713;-4505;95.4;N/A;Hearth_S1;Charcoal;pinus;Viken_2015
Viken;Frogn;10008;Krogsrud;Stone_Age;2014;Ua-49611;5736;41;-4694;-4486;95.4;N/A;Posthole_(in_S2);Charcoal;pinus;Viken_2015
Viken;Halden;10609;Berget_1;Stone_Age;2001;Tua-3276;5965;75;-5052;-4688;95.4;N/A;Hearth_I;Charcoal;Betula;Jaksland_2002
Viken;Halden;10609;Berget_1;Stone_Age;2001;Tua-3275;5660;70;-4682;-4357;95.4;N/A;Hearth_I;Charcoal;Betula;Jaksland_2002
Viken;Halden;10609;Berget_1;Stone_Age;2001;Tua-3225;5190;75;-4233;-3800;95.4;N/A;House_floor_(top_of_layer_2);Charcoal;Betula;Jaksland_2002
Viken;Halden;10611;Saugbruks_tomt_(?);Settlement;1989;TO-1857;7840;70;-7028;-6504;95.4;N/A;unknown;Charcoal;Unknown;Gloerstad_1998
Viken;Halden;10611;Saugbruks_tomt_(?);Settlement;1989;T-8809;7505;165;-6679;-6024;95.4;N/A;Unknown;Charcoal;Unknown;Gloerstad_1998
Viken;Halden;10611;Saugbruks_tomt_(?);Settlement;1989;T-8807;7490;95;-6506;-6099;95.4;N/A;Unknown;Charcoal;Unknown;Gloerstad_2010
Viken;Halden;10611;Saugbruks_tomt_(?);Settlement;1989;T-8804;7480;115;-6564;-6080;95.4;N/A;Unknown;Charcoal;Unknown;Gloerstad_2010
Viken;Halden;10611;Saugbruks_tomt_(?);Settlement;1989;TO-1853;7360;50;-6369;-6088;95.4;N/A;Unknown;Charcoal;Unknown;Gloerstad_2010
Viken;Halden;10611;Saugbruks_tomt_(?);Settlement;1989;T-8813;7240;115;-6378;-5902;95.4;N/A;Unknown;Charcoal;Unknown;Gloerstad_2010
Viken;Halden;10611;Saugbruks_tomt_(?);Settlement;1989;TO-1848;7020;50;-6005;-5785;95.4;N/A;Unknown;Charcoal;Unknown;Gloerstad_2010
Viken;Halden;10611;Saugbruks_tomt_(?);Settlement;1989;T-8802;6885;110;-5994;-5620;95.4;N/A;Unknown;Charcoal;Unknown;Gloerstad_2010
Viken;Halden;10611;Saugbruks_tomt_(?);Settlement;1989;T-8808;6845;95;-5977;-5570;95.4;N/A;Unknown;Charcoal;Unknown;Gloerstad_2010
Viken;Halden;10611;Saugbruks_tomt_(?);Settlement;1989;T-8803;6425;120;-5622;-5079;95.5;N/A;Unknown;Charcoal;Unknown;Gloerstad_2010
Viken;Halden;10611;Saugbruks_tomt_(?);Settlement;1989;T-8810;6350;135;-5606;-4997;95.4;N/A;Unknown;Charcoal;Unknown;Gloerstad_2010
Viken;Halden;10611;Saugbruks_tomt_(?);Settlement;1989;TO-1856;5950;50;-4952;-4716;95.4;N/A;Unknown;Charcoal;Unknown;Gloerstad_2010
Viken;Halden;10611;Saugbruks_tomt_(?);Settlement;1989;TO-1854;5880;50;-4896;-4610;95.4;N/A;Unknown;Charcoal;Unknown;Gloerstad_2010
Viken;Halden;10611;Saugbruks_tomt_(?);Settlement;1989;T-8806;5795;90;-4881;-4452;95.4;N/A;Unknown;Charcoal;Unknown;Gloerstad_2010
Viken;Halden;10611;Saugbruks_tomt_(?);Settlement;1989;TO-1852;5580;50;-4504;-4339;95.4;N/A;Unknown;Charcoal;Unknown;Gloerstad_2010
Viken;Halden;10611;Saugbruks_tomt_(?);Settlement;1989;TO-1859;5560;50;-4491;-4334;95.4;N/A;Unknown;Charcoal;Unknown;Gloerstad_2010
Viken;Halden;10611;Saugbruks_tomt_(?);Settlement;1989;T-8811;5450;85;-4456;-4053;95.4;N/A;Unknown;Charcoal;Unknown;Gloerstad_2010
Viken;Halden;10611;Saugbruks_tomt_(?);Settlement;1989;TO-1858;3540;40;-2009;-1751;95.4;N/A;Unknown;Charcoal;Unknown;Gloerstad_2010
Viken;Halden;10612;Saugbruks_tomt_5;Settlement;1989;TO-1849;6200;50;-5301;-5026;95.4;N/A;Unknown;Charcoal;Unknown;Gloerstad_2010
Viken;Halden;10612;Saugbruks_tomt_5;Settlement;1989;T-8816;5510;105;-4556;-4052;95.4;N/A;Unknown;Charcoal;Unknown;Gloerstad_2010
Viken;Halden;10613;Solbakken_3;Stone_Age;2001;Tua-3801;4180;50;-2896;-2621;95.4;N/A;Lag;Charcoal;corylus_nutshell;oestmo_2004
Viken;Halden;10614;Stensroed;Settlement;2002;Tua-3895;3790;50;-2455;-2040;95.4;N/A;Lag;Charcoal;betula;Roenne_2003a
Viken;Halden;10614;Stensroed;Settlement;2002;Tua-4100;3720;50;-2285;-1966;95.4;N/A;Hus_II;Charred_cereal_grain;unknown;Roenne_2003a
Viken;Halden;10614;Stensroed;Settlement;2002;Tua-3901;3685;60;-2276;-1905;95.4;N/A;Hus_II;Charcoal;corylus_nutshell;Roenne_2003a
Viken;Halden;10614;Stensroed;Settlement;2002;Tua-3900;3660;45;-2195;-1916;95.4;N/A;Hus_II;Charcoal;quercus;Roenne_2003a
Viken;Halden;10614;Stensroed;Settlement;2002;Tua-3899;3595;45;-2129;-1777;95.4;N/A;Hus_II;Charcoal;corylus_nutshell;Roenne_2003a
Viken;Halden;10614;Stensroed;Settlement;2002;Tua-4099;3535;40;-1973;-1748;95.4;N/A;Hus_I;Charred_cereal_grain;hordeum_vulgare;Roenne_2003a
Viken;Halden;10614;Stensroed;Settlement;2002;Tua-2880;3445;70;-1945;-1563;95.4;N/A;Fossil_aaker;Charcoal;betula;Roenne_2003a
Viken;Halden;10615;Torpum_10;Stone_Age;2001-2003;Tua-4003;4830;50;-3710;-3385;95.4;N/A;Ildsted;Charcoal;betula;Gloerstad_2004
Viken;Halden;10616;Torpum_9a/16;Settlement;2001-2002;Tua-3226;3695;55;-2278;-1930;95.3;N/A;unknown;Charcoal;corylus_nutshell;Roenne_2003b
Viken;Halden;10616;Torpum_9a/16;Settlement;2001-2002;Tua-3918;3630;40;-2134;-1892;95.4;N/A;unknown;Charred_cereal_grain;hordeum_vulgare;Roenne_2003b
Viken;Halden;10616;Torpum_9a/16;Settlement;2001-2003;Tua-3285;3530;65;-2030;-1691;95.4;N/A;unknown;Charcoal;betula;Roenne_2003b
Viken;Halden;10617;Toerkop;Stone_Age;1974;T-2134;8790;100;-8208;-7609;95.4;N/A;Layer_(1,9-2,28_m_dept);Charcoal;Unknown;Gulliksen_et_al._1978
Viken;Halden;10617;Toerkop;Stone_Age;1974;T-2194;8590;140;-8199;-7347;95.4;N/A;Layer_(1,9_m_depth);Charcoal;corylus_nutshell;Gulliksen_et_al._1978
Viken;Halden;10617;Toerkop;Stone_Age;1974;T-1872;8180;170;-7540;-6697;95.4;N/A;Layer_(0,9-1,3_m_depth);Charcoal;corylus_nutshell;Gulliksen_et_al._1978
Viken;Halden;10617;Toerkop;Stone_Age;1974;T-2135;3060;60;-1443;-1128;95.4;N/A;Associated_with_flint_and_coarse_pottery;Charcoal;Unknown;Gulliksen_et_al._1978
Viken;Halden;10618;Vestgaard_3;Stone_Age;2001-2003;Tua-4242;4955;35;-3798;-3652;95.4;N/A;Rute;Charcoal;corylus_nutshell;Gloerstad_2004
Viken;Halden;10619;Vestgaard_6_Felt_1;Stone_Age;2001-2002;Tua-4388;5054;35;-3958;-3771;95.4;N/A;Rute;Bone;alces_alces;Gloerstad_2004
Viken;Halden;10619;Vestgaard_6_Felt_1;Stone_Age;2001-2003;Tua-4389;5020;45;-3947;-3708;95.4;N/A;Rute;Bone;unknown;Gloerstad_2004
Viken;Halden;10619;Vestgaard_6_Felt_1;Stone_Age;2001-2003;Tua.4315;4965;40;-3925;-3652;95.4;N/A;Rute;Charcoal;corylus_nutshell;Gloerstad_2004
Viken;Halden;10619;Vestgaard_6_Felt_1;Stone_Age;2001-2003;Tua-4246;3375;40;-1763;-1534;95.4;N/A;Rute;Charcoal;corylus_nutshell;Gloerstad_2004
Viken;Halden;10620;Vestgaard_6_Felt_2;Stone_Age;2001-2002;Tua-4405;5054;85;-4033;-3659;95.4;N/A;Ildsted_A5;Charcoal;salix,_salix,_populus;Gloerstad_2004
Viken;Halden;10620;Vestgaard_6_Felt_2;Stone_Age;2001-2003;Tua-4387;5020;35;-3943;-3710;95.4;N/A;Rute;Bone;Unknown;Gloerstad_2004
Viken;Halden;10620;Vestgaard_6_Felt_2;Stone_Age;2001-2003;Tua-4386;4965;35;-3905;-3655;95.4;N/A;Rute;Bone;alces_alces;Gloerstad_2004
Viken;Halden;10620;Vestgaard_6_Felt_2;Stone_Age;2001-2003;Tua-4408;4930;40;-3786;-3645;95.4;N/A;Ildsted_A5;Charcoal;Unknown;Gloerstad_2004
Viken;Halden;10620;Vestgaard_6_Felt_2;Stone_Age;2001-2002;Tua-4244;4905;35;-3765;-3639;95.4;N/A;Rute;Charcoal;corylus_nutshell;Gloerstad_2004
Viken;Halden;10620;Vestgaard_6_Felt_2;Stone_Age;2001-2003;Tua-4243;4885;35;-3761;-3634;95.4;N/A;Rute;Charcoal;corylus_nutshell;Gloerstad_2004
Viken;Halden;10620;Vestgaard_6_Felt_2;Stone_Age;2001-2003;Tua-4407;3765;60;-2452;-1983;95.4;N/A;Ildsted_A4;Charcoal;pinus;Gloerstad_2004
Viken;Halden;10621;Ystehede;Stone_Age;1991-1992;unknown;4735;50;-3637;-3376;95.4;N/A;unknown;Charcoal;pinus;Solheim_2012
Viken;Halden;10621;Ystehede;Stone_Age;1991-1992;T-10031;3995;70;-2856;-2294;95.4;N/A;Ildsted_(bunn);Charcoal;pinus;Olstad_1993
Viken;Hol;10077;Digernes_I;Stone_Age;1960;T-446;7380;120;-6450;-6027;95.4;N/A;Pit_(0,5-0,6_m_depth);Charcoal;Unknown;Nydal_et_al._1970
Viken;Hol;10078;Finseoeya_1A;Stone_Age;1961;T-223;7650;200;-7047;-6100;95.4;N/A;Pit_(0,3-0,4_m_depth);Charcoal;Unknown;Nydal_et_al._1970
Viken;Hol;10081;RT12-01_Roeyrtjoenna;Stone_Age;2012;Ua-45471;4698;98;-3694;-3111;95.4;N/A;Rute;Bone;mammalia;Stokke_2015
Viken;Hol;10082;Soendre_Vestredalstjern;Rockshelter;1967;T-696;3840;90;-2565;-2033;95.4;N/A;Layer_(VI);Charcoal;Unknown;Nydal_et_al._1970
Viken;Hole;10083;Onsaker;Settlement;2011;TRa-2870;3450;30;-1880;-1688;95.4;N/A;Kokegrop_S4;Charcoal;pinus;Loftsgarden_2012
Viken;Hole;10486;Svensrudsletta;Artefact;2012;Ua-46420;4793;30;-3646;-3521;95.4;N/A;Layer;Food_crust;Terrestrial;Bjoerkli_2014
Viken;Hurum;10084;Holtenes_III;Megalith;1984;Tua-5828;4660;80;-3640;-3115;95.4;N/A;Kammer;Charcoal;Unknown;oestmo_2007
Viken;Hurum;10085;Verket_I;Stone_cist_grave;1870-80;Tua-8058;3630;40;-2134;-1892;95.4;N/A;Individ_AI_584a;Bone;homo_sapiens_(ribbone);oestmo_2011
Viken;Hurum;10085;Verket_I;Stone_cist_grave;1870-80;Tua-8060;3610;35;-2120;-1885;95.4;N/A;Individ_AI_584c;Bone;homo_sapiens_(ribbone);oestmo_2011
